step,context0,context1,context2
1386,0.42466855,0.40643632,0.6416735
1387,0.74283653,0.5181668,0.08835037
1388,0.12654066,0.08176416,0.79000485
1389,0.8230793,0.32235172,0.9609603
1390,0.9628467,0.1302709,0.042714804
1391,0.58052784,0.82984865,0.84646446
1392,0.80433583,0.15620966,0.6712103
1393,0.988562,0.8714555,0.612396
1394,0.7561371,0.8083556,0.29838333
1395,0.3966731,0.748445,0.99496615
1396,0.7292491,0.89732707,0.15837044
1397,0.587419,0.6721984,0.5196386
1398,0.8746956,0.9883355,0.03532224
1399,0.8573175,0.353396,0.22872314
1400,0.5903782,0.92126894,0.044311304
1401,0.9331861,0.84401524,0.60527503
1402,0.43487814,0.39665732,0.8680835
1403,0.9785691,0.463194,0.4878169
1404,0.69354004,0.6239402,0.814676
1405,0.5436631,0.4810096,0.6492159
1406,0.46187,0.24277112,0.5182868
1407,0.56436306,0.28166285,0.32830963
1408,0.08017679,0.6363033,0.47981516
1409,0.22519407,0.30491439,0.09351792
1410,0.32006416,0.44858786,0.55259943
1411,0.80036443,0.4766616,0.6972402
1412,0.11104753,0.7546296,0.22198655
1413,0.30946934,0.008916766,0.6232991
1414,0.7038887,0.6666048,0.21898241
1415,0.81807923,0.80264324,0.81649095
1416,0.87280655,0.11253405,0.6989059
1417,0.85310924,0.57188857,0.6581099
1418,0.7731066,0.7433101,0.41117242
1419,0.39072305,0.68992877,0.85736954
1420,0.9644474,0.3317131,0.7994048
1421,0.18043554,0.9883359,0.4769883
1422,0.87030524,0.42816633,0.52894306
1423,0.5409908,0.49966827,0.55431056
1424,0.27532038,0.50686616,0.3063306
1425,0.2854271,0.0037881806,0.20399998
1426,0.041064527,0.34958187,0.9621142
1427,0.8376897,0.37583736,0.17269757
1428,0.12136052,0.5735304,0.09691075
1429,0.3370334,0.28074944,0.119752966
1430,0.19022939,0.9633019,0.9629641
1431,0.5859921,0.39940962,0.82688636
1432,0.59346545,0.13158828,0.147628
1433,0.65446466,0.8990733,0.09256075
1434,0.7625501,0.1151947,0.8370029
1435,0.46751493,0.06370028,0.8284565
1436,0.9809613,0.17304488,0.9915279
1437,0.35626498,0.34574458,0.43523225
1438,0.64252234,0.53056324,0.53828466
1439,0.8755553,0.49504226,0.383331
1440,0.3145005,0.92286205,0.74660194
1441,0.33146015,0.013966577,0.31128684
1442,0.4281406,0.060141094,0.30788165
1443,0.39629978,0.05239055,0.49273357
1444,0.7695243,0.9184417,0.022734752
1445,0.87122506,0.37475634,0.2933569
1446,0.7806902,0.8068937,0.9645902
1447,0.018426133,0.33097476,0.66102546
1448,0.4302045,0.61623794,0.5161766
1449,0.30386224,0.30296636,0.2914077
1450,0.11941093,0.57042503,0.9900701
1451,0.27748534,0.064476125,0.4847981
1452,0.46557805,0.7107837,0.6373242
1453,0.6485308,0.39359987,0.3879964
1454,0.39349675,0.030018546,0.990047
1455,0.103435144,0.12138938,0.8622924
1456,0.6292852,0.082787305,0.79197514
1457,0.6759092,0.085078515,0.3339986
1458,0.9743107,0.9781714,0.23977616
1459,0.7978945,0.43370536,0.01417989
1460,0.9002862,0.10831191,0.5017649
1461,0.95593107,0.6313618,0.050258912
1462,0.8997812,0.89495283,0.70359695
1463,0.12510534,0.9200538,0.37695262
1464,0.8235614,0.6818651,0.06609087
1465,0.15934367,0.17246135,0.46960703
1466,0.044853218,0.36122555,0.40059042
1467,0.51636887,0.4676759,0.8467193
1468,0.20972098,0.4980473,0.061914418
1469,0.7803022,0.85997915,0.45741734
1470,0.5476246,0.8457953,0.71195906
1471,0.45703724,0.8472752,0.003597369
1472,0.0008413749,0.8908543,0.22900221
1473,0.2513082,0.5505311,0.86231834
1474,0.25233328,0.96996075,0.94924355
1475,0.4741605,0.03204134,0.19571945
1476,0.6508565,0.31068182,0.23030855
1477,0.89175135,0.95384365,0.058731236
1478,0.22517157,0.2725875,0.061889783
1479,0.4000497,0.8354822,0.63675797
1480,0.8832202,0.5534185,0.3992536
1481,0.33500752,0.050216075,0.355888
1482,0.3688236,0.67570144,0.22775067
1483,0.26192698,0.15871714,0.25148907
1484,0.39328873,0.74124503,0.89152163
1485,0.18070678,0.63801,0.39083698
1486,0.35706487,0.6618662,0.9242251
1487,0.4331424,0.6264379,0.6819538
1488,0.18173581,0.48282447,0.884459
1489,0.053371053,0.29874825,0.88718927
1490,0.8782078,0.6181355,0.4776801
1491,0.11339903,0.17879328,0.5182954
1492,0.41736087,0.53486884,0.49090865
1493,0.30557308,0.31563485,0.48010096
1494,0.36853665,0.28897688,0.7796253
1495,0.3218549,0.93460965,0.2806021
1496,0.7641645,0.08120347,0.057353437
1497,0.86120707,0.6314229,0.46972734
1498,0.31799135,0.60797274,0.9609852
1499,0.15808457,0.3102715,0.89167523
1500,0.69524926,0.18181504,0.5193846
1501,0.38271445,0.22763975,0.8264627
1502,0.6646856,0.28422523,0.11667316
1503,0.5085509,0.083848216,0.3963017
1504,0.52252614,0.7965481,0.87982833
1505,0.8022991,0.38258868,0.34477767
1506,0.21547976,0.6206227,0.22337608
1507,0.77018774,0.2571123,0.31198916
1508,0.33104086,0.21629114,0.119525954
1509,0.11970576,0.61392796,0.76228106
1510,0.90956944,0.2439006,0.7041487
1511,0.4375489,0.13320643,0.9610289
1512,0.07258415,0.57555115,0.1044241
1513,0.3814126,0.41316605,0.88518333
1514,0.53228986,0.8172781,0.11515813
1515,0.7535203,0.9164155,0.86925745
1516,0.28847742,0.055496525,0.01979958
1517,0.95083904,0.765069,0.81944114
1518,0.5109323,0.9372348,0.7824181
1519,0.22521868,0.07967323,0.80609065
1520,0.32479495,0.32243353,0.5047544
1521,0.99333894,0.7880213,0.9810117
1522,0.460319,0.10825585,0.5651272
1523,0.24092741,0.6809858,0.07248106
1524,0.5185967,0.773391,0.1378672
1525,0.66264665,0.6152873,0.01106011
1526,0.5129397,0.9777869,0.37287602
1527,0.97934085,0.916426,0.6044158
1528,0.6589386,0.032940604,0.8600072
1529,0.23738652,0.44416326,0.86747056
1530,0.40495232,0.8433645,0.91869116
1531,0.10663768,0.06772697,0.58867556
1532,0.9915456,0.9412237,0.7583808
1533,0.47275186,0.6669621,0.096937
1534,0.90480924,0.81073743,0.9821383
1535,0.40924558,0.6886008,0.3731199
1536,0.7996588,0.036833007,0.5345099
1537,0.34306675,0.0043401723,0.42386192
1538,0.45269865,0.2532417,0.53743947
1539,0.3173872,0.31691796,0.29361233
1540,0.89992964,0.16766356,0.8544943
1541,0.9563069,0.44538793,0.76191837
1542,0.67002654,0.31551307,0.17045544
1543,0.2184664,0.94860286,0.9566632
1544,0.8727335,0.85502553,0.5297027
1545,0.2822852,0.7281479,0.06893675
1546,0.31114882,0.14177576,0.99854636
1547,0.050744954,0.1365929,0.95499456
1548,0.592074,0.8186862,0.96561605
1549,0.8053529,0.78768283,0.71653354
1550,0.7990217,0.8812538,0.48343334
1551,0.71303654,0.5341304,0.83264256
1552,0.79771465,0.090531506,0.34060478
1553,0.29478043,0.83853817,0.6590701
1554,0.48841262,0.17698194,0.782352
1555,0.7828658,0.55503994,0.552934
1556,0.4956039,0.81798387,0.18796387
1557,0.7309668,0.30664745,0.0038107259
1558,0.2752321,0.6578721,0.4752437
1559,0.040507156,0.91430926,0.19913897
1560,0.42733896,0.9533736,0.7418501
1561,0.9747935,0.68148637,0.8090249
1562,0.75934213,0.5332138,0.15491802
1563,0.49862123,0.18108468,0.70421994
1564,0.9855889,0.66744167,0.22188602
1565,0.51286715,0.8682855,0.94732237
1566,0.38355997,0.85690475,0.058193933
1567,0.57164013,0.33541283,0.78025943
1568,0.15844499,0.34002933,0.9252652
1569,0.8520518,0.9574879,0.3212612
1570,0.31140503,0.7277911,0.53907114
1571,0.25403354,0.2762988,0.5070991
1572,0.012746773,0.104183674,0.40318027
1573,0.8696534,0.8266462,0.29148775
1574,0.8918615,0.7218485,0.22846833
1575,0.8945571,0.6942118,0.9962523
1576,0.7783023,0.21316928,0.13813639
1577,0.733149,0.48708043,0.9697748
1578,0.37586936,0.4308101,0.8060781
1579,0.37051544,0.88507646,0.21465284
1580,0.66277075,0.38162017,0.022598052
1581,0.77466524,0.2166094,0.79058707
1582,0.75507647,0.7327897,0.97186464
1583,0.6241771,0.32107252,0.3253849
1584,0.24508245,0.8841674,0.8525582
1585,0.015019102,0.27043137,0.71071446
1586,0.79501194,0.943751,0.3130473
1587,0.28091225,0.92740875,0.40153497
1588,0.1712537,0.10589454,0.07850327
1589,0.78900313,0.12415233,0.21388017
1590,0.25913832,0.7174157,0.09418856
1591,0.9432227,0.7969168,0.014008186
1592,0.45325452,0.32727668,0.866193
1593,0.67933273,0.47911996,0.7247857
1594,0.58765537,0.21353269,0.770989
1595,0.020719603,0.8406933,0.53406644
1596,0.4387689,0.80802196,0.46025282
1597,0.7633321,0.7104827,0.46476808
1598,0.16613226,0.1312174,0.22685441
1599,0.7819211,0.030803697,0.9475012
1600,0.77054626,0.47385994,0.1239076
1601,0.46924207,0.25047505,0.19757982
1602,0.0955119,0.94528055,0.6875823
1603,0.09025667,0.62846327,0.48242033
1604,0.43741864,0.5790494,0.7103904
1605,0.37489793,0.2623615,0.16980211
1606,0.31612694,0.2182053,0.9185215
1607,0.85293335,0.18946812,0.6847653
1608,0.8153583,0.028469352,0.9690899
1609,0.95938444,0.1356276,0.12135729
1610,0.1881699,0.36734262,0.007028178
1611,0.37286505,0.17924854,0.48104766
1612,0.9779596,0.2098275,0.18681508
1613,0.68335444,0.89395887,0.102497034
1614,0.5387234,0.9947619,0.77940905
1615,0.8442057,0.06766775,0.5065606
1616,0.15602946,0.44297364,0.8565364
1617,0.1766698,0.49439853,0.9546425
1618,0.7505989,0.81094664,0.45553002
1619,0.46552503,0.9795157,0.05644006
1620,0.005104051,0.834488,0.45136634
1621,0.5601862,0.16780598,0.15465753
1622,0.81400347,0.7668657,0.47207552
1623,0.9067612,0.21437436,0.94518733
1624,0.88959634,0.10229834,0.24221566
1625,0.30492032,0.36739492,0.9510277
1626,0.102807656,0.8596139,0.9022262
1627,0.5279793,0.13741048,0.033572305
1628,0.51360244,0.857638,0.89506084
1629,0.8359841,0.39249536,0.8634226
1630,0.8010763,0.20564727,0.8286613
1631,0.41088802,0.11019916,0.34743977
1632,0.6248776,0.28679532,0.9760068
1633,0.15934603,0.34669158,0.2768828
1634,0.9391674,0.6622113,0.7726294
1635,0.74532175,0.3974891,0.5434549
1636,0.6772888,0.60119516,0.68479663
1637,0.16485795,0.120796114,0.9892059
1638,0.9772666,0.7740802,0.8895788
1639,0.809659,0.27930167,0.8311363
1640,0.67214566,0.514749,0.94606036
1641,0.049182355,0.47331834,0.5956755
1642,0.026193963,0.4102324,0.5444358
1643,0.9108707,0.54272985,0.9907609
1644,0.69671285,0.51547754,0.83797204
1645,0.030110419,0.97177124,0.85802245
1646,0.9399801,0.7385253,0.9359971
1647,0.34131318,0.44307262,0.6062477
1648,0.516381,0.65158683,0.28394055
1649,0.10373421,0.7634632,0.49762237
1650,0.046238814,0.63923216,0.29790378
1651,0.2097868,0.87685364,0.04189884
1652,0.8433995,0.17431366,0.3453255
1653,0.062998034,0.46196613,0.8763765
1654,0.5193068,0.8512386,0.4738784
1655,0.21826982,0.88537157,0.0901383
1656,0.77052647,0.80840296,0.646326
1657,0.37192047,0.31668782,0.29551977
1658,0.3175692,0.4321099,0.47671986
1659,0.96438986,0.036340266,0.5083641
1660,0.86047125,0.6819478,0.06497615
1661,0.51048523,0.39261588,0.5880886
1662,0.84380794,0.48642525,0.31003028
1663,0.91330194,0.7723494,0.6950691
1664,0.13245037,0.30672383,0.69515663
1665,0.06142167,0.20276497,0.11127181
1666,0.44131505,0.96325725,0.6976999
1667,0.039941564,0.004250258,0.7030587
1668,0.85644704,0.07339784,0.6397974
1669,0.99474394,0.10513812,0.6833491
1670,0.7371965,0.050230667,0.14846633
1671,0.52999216,0.026659874,0.094739504
1672,0.5207642,0.33866554,0.9883867
1673,0.10297216,0.86994547,0.08205887
1674,0.07549341,0.57444036,0.85576636
1675,0.40814462,0.20033796,0.08064199
1676,0.5485119,0.18845963,0.95559055
1677,0.3921147,0.2157917,0.34104913
1678,0.05156265,0.8944841,0.122883126
1679,0.045986023,0.4718745,0.050070476
1680,0.6590678,0.48802263,0.46239203
1681,0.72380346,0.00018073258,0.30899304
1682,0.08808556,0.32371444,0.09980586
1683,0.44654888,0.66306067,0.3336294
1684,0.47476524,0.3083017,0.5760325
1685,0.73537636,0.09425078,0.8390604
1686,0.26534724,0.5974028,0.13034214
1687,0.30430454,0.28927353,0.39315894
1688,0.9188401,0.5083643,0.48863497
1689,0.835616,0.699122,0.591077
1690,0.7785389,0.9773627,0.43457046
1691,0.84357464,0.6703718,0.84609085
1692,0.2131802,0.39964607,0.9881939
1693,0.8753289,0.73704636,0.6498902
1694,0.85211086,0.14227831,0.7129299
1695,0.6508692,0.49736124,0.35216188
1696,0.066365935,0.9103003,0.32056016
1697,0.47269037,0.16361932,0.9691015
1698,0.5209039,0.240375,0.84435296
1699,0.55470335,0.652573,0.17992355
1700,0.17471667,0.26880863,0.3332589
1701,0.94290257,0.5763638,0.4626876
1702,0.5870172,0.13323432,0.7896558
1703,0.24266383,0.20178282,0.18234518
1704,0.59797585,0.54423606,0.0267758
1705,0.89263797,0.14411075,0.6343702
1706,0.96348894,0.3402782,0.8704665
1707,0.011831598,0.4177809,0.48262274
1708,0.56229335,0.2746353,0.49118498
1709,0.319206,0.77708113,0.36109513
1710,0.54403824,0.04985781,0.8002993
1711,0.8806036,0.05012354,0.6791088
1712,0.68344975,0.96095526,0.7246992
1713,0.3908517,0.8415215,0.19983913
1714,0.13125771,0.5646383,0.93294644
1715,0.610219,0.42555866,0.09930802
1716,0.00095798215,0.3626972,0.19570132
1717,0.2185547,0.17992872,0.7668882
1718,0.29353717,0.29083762,0.85176665
1719,0.5063279,0.12157429,0.9597801
1720,0.67090094,0.22067727,0.9416491
1721,0.46080792,0.46777686,0.99176997
1722,0.14370972,0.740494,0.92874396
1723,0.00077554426,0.6568545,0.22414783
1724,0.9967769,0.6117515,0.592752
1725,0.8226447,0.8700571,0.8996138
1726,0.46977198,0.15303934,0.08621771
1727,0.20005597,0.13617629,0.8650105
1728,0.74103594,0.3929513,0.084721774
1729,0.44896582,0.03295006,0.5843109
1730,0.27426153,0.73143685,0.47063437
1731,0.64720374,0.6147576,0.78056806
1732,0.37497175,0.7903147,0.08194606
1733,0.814538,0.9476705,0.57555264
1734,0.934449,0.69364136,0.7332395
1735,0.86350924,0.74127966,0.020468483
1736,0.87116116,0.70438457,0.61244136
1737,0.4945885,0.22042975,0.54208386
1738,0.31036577,0.8550647,0.120283134
1739,0.34820598,0.5993936,0.59701777
1740,0.26057026,0.6090729,0.30477932
1741,0.45372978,0.8165786,0.8967928
1742,0.95608705,0.5454792,0.93188995
1743,0.9008659,0.90520734,0.055336155
1744,0.8560051,0.08136854,0.8442188
1745,0.0728313,0.93261623,0.09080947
1746,0.88100904,0.8499217,0.8594349
1747,0.9176191,0.5174736,0.82381254
1748,0.6554161,0.8751858,0.77920574
1749,0.0022878782,0.04555138,0.5076411
1750,0.48253998,0.54180086,0.036511857
1751,0.40145588,0.41495648,0.77674204
1752,0.78713804,0.15882598,0.40962747
1753,0.84925336,0.30135912,0.8799151
1754,0.68353164,0.98631126,0.45589635
1755,0.8863248,0.8144463,0.9887607
1756,0.6492551,0.4295119,0.13737234
1757,0.63765794,0.009564596,0.93196005
1758,0.6620565,0.17130412,0.34863615
1759,0.30499554,0.5301851,0.87273467
1760,0.28677788,0.05904977,0.921707
1761,0.47796804,0.9249643,0.51060677
1762,0.12736459,0.78711075,0.3350074
1763,0.5803416,0.93090886,0.5839624
1764,0.5943164,0.030814432,0.16121052
1765,0.40790832,0.48403364,0.74957514
1766,0.58039933,0.3291982,0.12432824
1767,0.71265084,0.05620583,0.5775847
1768,0.28528544,0.61890733,0.18770927
1769,0.014797769,0.81914777,0.99894565
1770,0.6582906,0.052975614,0.9545893
1771,0.8325683,0.32165396,0.7411712
1772,0.53471607,0.5788754,0.96125317
1773,0.6421095,0.9253145,0.49578464
1774,0.4651249,0.812595,0.84988606
1775,0.3573633,0.7470988,0.083373584
1776,0.66112804,0.8922115,0.11882028
1777,0.6873539,0.11645368,0.5000796
1778,0.32140172,0.79931885,0.09410864
1779,0.39806634,0.28043205,0.5693139
1780,0.6902732,0.949111,0.46952793
1781,0.1045506,0.112541996,0.25714394
1782,0.49479645,0.9686262,0.08396249
1783,0.41453418,0.66075265,0.81565785
1784,0.9750193,0.12397007,0.8985444
1785,0.50873125,0.8420794,0.51869977
1786,0.002195519,0.17114234,0.1299797
1787,0.52916044,0.07514383,0.6274749
1788,0.51425,0.80572736,0.049796958
1789,0.4500149,0.67444307,0.5844098
1790,0.46316636,0.0053249924,0.3307973
1791,0.25356373,0.73399717,0.07272648
1792,0.7531077,0.8721454,0.7910359
1793,0.8429516,0.89070666,0.6165571
1794,0.6646166,0.31607655,0.97369516
1795,0.7824056,0.2595678,0.30763897
1796,0.33402795,0.20623167,0.9114615
1797,0.7925806,0.93538725,0.35794207
1798,0.9363268,0.831548,0.317294
1799,0.15373331,0.06745842,0.49870566
1800,0.2865381,0.3655612,0.4934164
1801,0.5394653,0.5401687,0.47221926
1802,0.16381995,0.58481413,0.7938397
1803,0.94588447,0.061606724,0.38778841
1804,0.9101879,0.20723253,0.7174819
1805,0.30595395,0.81761974,0.2744653
1806,0.9272988,0.095698096,0.8446517
1807,0.4277602,0.8302931,0.3602815
1808,0.5333745,0.9939109,0.06590967
1809,0.41760167,0.9990043,0.7791326
1810,0.8109801,0.92862695,0.2725923
1811,0.33476523,0.6463069,0.35723335
1812,0.7221809,0.49675798,0.92016715
1813,0.6636394,0.7776701,0.6834862
1814,0.9089576,0.7462666,0.77833825
1815,0.45025438,0.3446464,0.34039292
1816,0.7590417,0.53123456,0.023623394
1817,0.4151622,0.2676405,0.9214513
1818,0.9681516,0.9552122,0.2905508
1819,0.69205904,0.11097395,0.9908931
1820,0.62320244,0.29263452,0.55005
1821,0.92466503,0.9098323,0.58418024
1822,0.93582547,0.021134188,0.5352649
1823,0.90091866,0.43771562,0.6577821
1824,0.3013419,0.31571513,0.38391665
1825,0.058282875,0.54736304,0.046851475
1826,0.23720527,0.7398478,0.48009357
1827,0.7543636,0.11593612,0.6787424
1828,0.9717152,0.30185962,0.26063523
1829,0.7438257,0.5233972,0.5521263
1830,0.55235183,0.8456134,0.015355882
1831,0.35710752,0.2879817,0.15758175
1832,0.27893806,0.7780872,0.78192705
1833,0.42714572,0.9259049,0.15484956
1834,0.8731848,0.5740652,0.45493877
1835,0.071510755,0.7841158,0.6583839
1836,0.988964,0.60356534,0.41169798
1837,0.60600656,0.13215533,0.80958664
1838,0.2376661,0.0012185131,0.3075768
1839,0.566149,0.27868274,0.091858655
1840,0.67522746,0.42058298,0.54218274
1841,0.16297212,0.5132279,0.32727653
1842,0.64854383,0.7897494,0.71452844
1843,0.7115456,0.46660933,0.515067
1844,0.43733284,0.6254574,0.82352465
1845,0.37862444,0.3315773,0.56439406
1846,0.25275657,0.57431877,0.21484788
1847,0.12526992,0.9004223,0.46281812
1848,0.55494595,0.03842594,0.402857
1849,0.23727508,0.81535506,0.15192366
1850,0.8156639,0.712016,0.2800276
1851,0.87652117,0.02202887,0.55268204
1852,0.7951944,0.8847313,0.618691
1853,0.52188194,0.94850373,0.2630796
1854,0.12569162,0.047583826,0.7884147
1855,0.96888304,0.45467848,0.7215547
1856,0.14451592,0.45673266,0.04274731
1857,0.21556604,0.3272541,0.5925746
1858,0.34700307,0.14141625,0.520882
1859,0.22462144,0.25065315,0.085759774
1860,0.9353276,0.15671603,0.10906983
1861,0.5891127,0.25676116,0.64637154
1862,0.07547958,0.43724608,0.8593975
1863,0.4324636,0.033983413,0.22898303
1864,0.32493111,0.7159437,0.8931676
1865,0.1964502,0.51206505,0.19473328
1866,0.86173797,0.86198694,0.23802684
1867,0.21847625,0.16465704,0.2374567
1868,0.7364284,0.17044319,0.41673172
1869,0.8335336,0.20320317,0.13424656
1870,0.8706302,0.40059686,0.69444925
1871,0.92229545,0.7426965,0.90461326
1872,0.9694259,0.80154324,0.34307498
1873,0.16827224,0.26233584,0.41106963
1874,0.20835263,0.7376499,0.43969315
1875,0.05237071,0.92832434,0.57144266
1876,0.00040413652,0.75322944,0.9265999
1877,0.29142258,0.095136285,0.8902585
1878,0.35987702,0.2382764,0.7005821
1879,0.84665066,0.9148973,0.8354065
1880,0.70403916,0.3158339,0.23368897
1881,0.38748693,0.16433243,0.23109156
1882,0.38381895,0.7551854,0.4500693
1883,0.6467077,0.41511217,0.74929166
1884,0.89437217,0.78241044,0.103028096
1885,0.9266324,0.7587279,0.53470856
1886,0.16293044,0.8014855,0.91090125
1887,0.2153171,0.5510868,0.963911
1888,0.81865126,0.32780972,0.8552591
1889,0.14148052,0.7254011,0.8132766
1890,0.2897631,0.6955618,0.16380386
1891,0.25984368,0.42125985,0.92778873
1892,0.42632127,0.025790667,0.41020638
1893,0.34429377,0.4350286,0.47428495
1894,0.632591,0.8028111,0.99919194
1895,0.46397507,0.2991632,0.82815063
1896,0.3400865,0.8719252,0.56715196
1897,0.8517236,0.635656,0.118260935
1898,0.60476196,0.7418908,0.8254746
1899,0.8206934,0.18689612,0.004823748
1900,0.5858078,0.58309555,0.12738624
1901,0.22144143,0.65345687,0.84348166
1902,0.6825566,0.6670866,0.6596772
1903,0.5636673,0.47439975,0.020295117
1904,0.60585934,0.8182612,0.077908345
1905,0.33081606,0.026137564,0.2204811
1906,0.2607888,0.7777529,0.3050351
1907,0.09995501,0.45633838,0.4228674
1908,0.70747,0.079449005,0.9483059
1909,0.7548116,0.74916244,0.7037491
1910,0.26779974,0.46040085,0.01330037
1911,0.4641451,0.3855315,0.024437869
1912,0.091668054,0.80193746,0.05598043
1913,0.613674,0.29614812,0.78727317
1914,0.761028,0.03504722,0.7848619
1915,0.61899555,0.65456903,0.1154229
1916,0.7063879,0.239149,0.22673455
1917,0.5427736,0.9378989,0.41603616
1918,0.049799606,0.20963728,0.021681292
1919,0.8581347,0.36636373,0.7467289
1920,0.9628316,0.90812504,0.8863232
1921,0.13432199,0.9497443,0.99978966
1922,0.34441525,0.20251651,0.2609814
1923,0.5190633,0.34761643,0.56229824
1924,0.8769777,0.801439,0.77931195
1925,0.96045727,0.5390825,0.7207841
1926,0.5854703,0.15172978,0.40953016
1927,0.11185472,0.56465274,0.9462174
1928,0.9960355,0.4023146,0.8742072
1929,0.24700814,0.053168483,0.6065107
1930,0.86366695,0.969602,0.082937256
1931,0.24162184,0.40497845,0.78157395
1932,0.832499,0.022817945,0.91910887
1933,0.6220313,0.7476265,0.49939921
1934,0.12930559,0.3198408,0.810522
1935,0.1657885,0.99389356,0.5724136
1936,0.7624809,0.3522814,0.3769598
1937,0.88950795,0.38536683,0.7079341
1938,0.70897275,0.799554,0.10806103
1939,0.7405896,0.99493736,0.7057276
1940,0.6938471,0.75330544,0.8894244
1941,0.81811273,0.1323237,0.48224792
1942,0.956057,0.83767956,0.3646324
1943,0.66614455,0.50182366,0.8075403
1944,0.9222568,0.7117202,0.8110431
1945,0.9424175,0.15181473,0.27570823
1946,0.96389365,0.6243348,0.79548943
1947,0.16668952,0.9715691,0.17102633
1948,0.30474314,0.8118582,0.99786216
1949,0.619514,0.4763656,0.7799978
1950,0.037450753,0.5177922,0.09887391
1951,0.34233811,0.08164983,0.9243297
1952,0.3316173,0.8429661,0.51274115
1953,0.08172375,0.034436014,0.93200004
1954,0.3840991,0.43270117,0.18600899
1955,0.43128562,0.7696424,0.6756307
1956,0.27655414,0.2755264,0.5159982
1957,0.7246945,0.16975431,0.63236713
1958,0.77077776,0.31391725,0.46658075
1959,0.703351,0.21341996,0.9115653
1960,0.5044662,0.26910582,0.29004303
1961,0.22724171,0.6113253,0.8394195
1962,0.690369,0.72719646,0.10848465
1963,0.59864306,0.90910774,0.023286264
1964,0.18972641,0.81907755,0.15818182
1965,0.58163255,0.06964731,0.4775089
1966,0.44891557,0.43058133,0.9580483
1967,0.2813524,0.99519396,0.13923895
1968,0.037804715,0.5231944,0.34319714
1969,0.74687153,0.065562285,0.21011308
1970,0.253671,0.11541879,0.8418629
1971,0.274115,0.6112208,0.73397547
1972,0.24134748,0.47267455,0.33039573
1973,0.4084241,0.5837866,0.26858047
1974,0.49751878,0.095519245,0.95765984
1975,0.5834088,0.18164887,0.20217857
1976,0.66756326,0.6576206,0.3647625
1977,0.6806707,0.11131216,0.68204516
1978,0.47563723,0.76820457,0.04755715
1979,0.6153943,0.26751715,0.5043513
1980,0.73966724,0.105599955,0.97443485
1981,0.6207417,0.30338836,0.46407872
1982,0.20534462,0.44782272,0.4883505
1983,0.72136676,0.13700205,0.79841286
1984,0.8236432,0.01500166,0.02168658
1985,0.17273962,0.7969543,0.31001478
1986,0.07867178,0.12273093,0.60893524
1987,0.5026616,0.9387733,0.74569476
1988,0.08942219,0.27013725,0.8711319
1989,0.8283341,0.4937494,0.7731576
1990,0.8832136,0.6461937,0.6071595
1991,0.19929565,0.7331393,0.729398
1992,0.68815917,0.21884888,0.10482315
1993,0.22111927,0.28632623,0.60470444
1994,0.7627746,0.7261779,0.34860903
1995,0.8193606,0.20058069,0.3352622
1996,0.25580335,0.37495196,0.5827589
1997,0.8069257,0.24900737,0.34175622
1998,0.6764018,0.6856335,0.39671233
1999,0.4669633,0.5462462,0.08420191
2000,0.673888,0.4957951,0.21578148
2001,0.6508544,0.88648283,0.97299725
2002,0.94838274,0.5369444,0.39570194
2003,0.64852405,0.53790253,0.7288181
2004,0.5823762,0.09898486,0.42978764
2005,0.040327262,0.610955,0.32008573
2006,0.027726473,0.36519107,0.07437628
2007,0.5416167,0.066024765,0.52965206
2008,0.004929548,0.04809107,0.20268041
2009,0.2575059,0.7449946,0.21095416
2010,0.89186555,0.5230018,0.125065
2011,0.21105805,0.13250445,0.3061511
2012,0.7292261,0.50399995,0.44113103
2013,0.9648932,0.16855626,0.2955336
2014,0.15154971,0.2012728,0.027659068
2015,0.24283114,0.71384317,0.08210832
2016,0.22554229,0.5796911,0.9701699
2017,0.96482795,0.36609706,0.07510556
2018,0.21520667,0.27274805,0.6662042
2019,0.6912798,0.09843208,0.8426629
2020,0.96976686,0.62349993,0.50037795
2021,0.9104243,0.7343011,0.6435522
2022,0.92346996,0.016646957,0.6461042
2023,0.8935993,0.90534437,0.8759265
2024,0.28682065,0.46983328,0.74157995
2025,0.37277547,0.12221482,0.8085108
2026,0.4483622,0.80919784,0.8277851
2027,0.21268862,0.62115616,0.18438879
2028,0.029945737,0.7961372,0.032920666
2029,0.5896024,0.26737127,0.06478696
2030,0.8911965,0.736878,0.93952423
2031,0.30036783,0.902691,0.59497964
2032,0.7864134,0.15180127,0.00045367924
2033,0.9481073,0.5342011,0.80728215
2034,0.49857557,0.66692746,0.1403291
2035,0.88384455,0.43192837,0.85760164
2036,0.8811024,0.21273082,0.25184807
2037,0.08022397,0.69222915,0.023451548
2038,0.53109264,0.23693915,0.18174297
2039,0.48173115,0.72385484,0.053487964
2040,0.24759814,0.6485782,0.13136624
2041,0.9087378,0.43019444,0.3652111
2042,0.26943064,0.99270195,0.39706013
2043,0.6447203,0.31634304,0.38098067
2044,0.75651217,0.5890308,0.31862527
2045,0.9557501,0.6760781,0.5045089
2046,0.80979586,0.21724685,0.5356402
2047,0.44133037,0.6641953,0.8865957
2048,0.07417959,0.7880359,0.5417571
2049,0.9552831,0.78942734,0.1565153
2050,0.085768126,0.11546555,0.7508984
2051,0.024465878,0.4120033,0.10470741
2052,0.20122695,0.46978748,0.5867196
2053,0.109760486,0.99894077,0.8237361
2054,0.379924,0.63748175,0.35485715
